reference,systeme reel,terme integral,observateur,observateur et terme integral
-1,-0.994837673636768,-1.01229096615671,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.959931088596881,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.959931088596881,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.959931088596881,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.959931088596881,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.977384381116825,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.977384381116825,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.994837673636768,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.994837673636768,-1.01229096615671
-1,-0.994837673636768,-0.977384381116825,-0.994837673636768,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-1.01229096615671,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-1.01229096615671,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-1.02974425867665,-0.977384381116825
-1,-0.994837673636768,-0.977384381116825,-1.02974425867665,-0.977384381116825
-1,-0.994837673636768,-0.977384381116825,-1.02974425867665,-0.977384381116825
-1,-0.994837673636768,-0.977384381116825,-1.0471975511966,-0.977384381116825
-1,-0.994837673636768,-0.994837673636768,-1.0471975511966,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.0471975511966,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.06465084371654,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.06465084371654,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.06465084371654,-0.994837673636768
-1,-0.994837673636768,-1.01229096615671,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.02974425867665,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.02974425867665,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.02974425867665,-1.06465084371654,-1.01229096615671
-1,-0.994837673636768,-1.02974425867665,-1.0471975511966,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-1.0471975511966,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-1.0471975511966,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-1.02974425867665,-0.994837673636768
-1,-0.994837673636768,-1.01229096615671,-1.02974425867665,-0.994837673636768
-1,-0.994837673636768,-1.01229096615671,-1.02974425867665,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.01229096615671,-0.994837673636768
-1,-0.994837673636768,-0.994837673636768,-1.01229096615671,-0.977384381116825
-1,-0.994837673636768,-0.994837673636768,-0.994837673636768,-0.977384381116825
-1,-0.994837673636768,-0.977384381116825,-0.994837673636768,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.994837673636768,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.977384381116825,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.977384381116825,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.959931088596881,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.959931088596881,-0.994837673636768
-1,-0.994837673636768,-0.977384381116825,-0.959931088596881,-1.01229096615671
-1,-0.994837673636768,-0.977384381116825,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-0.994837673636768,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.942477796076938,-1.01229096615671
-1,-0.994837673636768,-1.01229096615671,-0.942477796076938,-0.994837673636768
-1,-0.994837673636768,-1.01229096615671,-0.942477796076938,-0.994837673636768
-1,-0.994837673636768,-1.02974425867665,-0.942477796076938,-0.994837673636768
-1,-0.994837673636768,-1.02974425867665,-0.959931088596881,-0.994837673636768
-1,-0.994837673636768,-1.02974425867665,-0.959931088596881,-0.977384381116825
-1,-0.994837673636768,-1.02974425867665,-0.959931088596881,-0.977384381116825
-1,-0.994837673636768,-1.02974425867665,-0.977384381116825,-0.994837673636768
1,-0.994837673636768,-1.01229096615671,-0.977384381116825,-0.994837673636768
1,-0.994837673636768,-1.01229096615671,-0.977384381116825,-0.994837673636768
1,-0.994837673636768,-1.01229096615671,-0.994837673636768,-0.994837673636768
1,-0.977384381116825,-0.994837673636768,-0.994837673636768,-0.994837673636768
1,-0.959931088596881,-0.994837673636768,-1.01229096615671,-0.994837673636768
1,-0.907571211037051,-0.994837673636768,-1.01229096615671,-1.01229096615671
1,-0.855211333477221,-0.994837673636768,-1.02974425867665,-1.01229096615671
1,-0.802851455917392,-0.977384381116825,-1.02974425867665,-1.01229096615671
1,-0.733038285837618,-0.977384381116825,-1.02974425867665,-1.01229096615671
1,-0.663225115757845,-0.977384381116825,-1.0471975511966,-1.01229096615671
1,-0.575958653158129,-0.977384381116825,-1.0471975511966,-0.994837673636768
1,-0.488692190558412,-0.977384381116825,-1.0471975511966,-0.977384381116825
1,-0.401425727958696,-0.977384381116825,-1.0471975511966,-0.959931088596881
1,-0.296705972839036,-0.977384381116825,-1.02974425867665,-0.925024503556995
1,-0.191986217719376,-0.977384381116825,-0.994837673636768,-0.890117918517108
1,-0.0872664625997165,-0.977384381116825,-0.959931088596881,-0.855211333477221
1,0.0174532925199433,-0.959931088596881,-0.907571211037051,-0.785398163397448
1,0.122173047639603,-0.959931088596881,-0.837758040957278,-0.733038285837618
1,0.226892802759263,-0.925024503556995,-0.767944870877505,-0.680678408277788
1,0.349065850398866,-0.907571211037051,-0.663225115757845,-0.628318530717959
1,0.453785605518526,-0.872664625997165,-0.593411945678072,-0.541052068118242
1,0.558505360638185,-0.820304748437335,-0.488692190558412,-0.471238898038469
1,0.680678408277788,-0.785398163397448,-0.401425727958696,-0.401425727958696
1,0.785398163397448,-0.750491578357562,-0.279252680319093,-0.314159265358979
1,0.872664625997165,-0.680678408277788,-0.174532925199433,-0.226892802759263
1,0.977384381116825,-0.628318530717959,-0.0698131700797732,-0.139626340159546
1,1.08210413623648,-0.541052068118242,0.0523598775598299,-0.0523598775598299
1,1.1693705988362,-0.488692190558412,0.15707963267949,0.0349065850398866
1,1.25663706143592,-0.418879020478639,0.279252680319093,0.122173047639603
1,1.34390352403563,-0.331612557878923,0.383972435438752,0.226892802759263
1,1.41371669411541,-0.244346095279206,0.506145483078356,0.314159265358979
1,1.48352986419518,-0.15707963267949,0.610865238198015,0.401425727958696
1,1.55334303427495,-0.0698131700797732,0.715584993317675,0.488692190558412
1,1.62315620435473,0.0174532925199433,0.820304748437335,0.575958653158129
1,1.67551608191456,0.10471975511966,0.925024503556995,0.663225115757845
1,1.71042266695444,0.226892802759263,1.01229096615671,0.733038285837618
1,1.76278254451427,0.296705972839036,1.11701072127637,0.802851455917392
1,1.79768912955416,0.383972435438752,1.20427718387609,0.872664625997165
1,1.8151424220741,0.471238898038469,1.27409035395586,0.942477796076938
1,1.83259571459405,0.558505360638185,1.36135681655558,0.994837673636768
1,1.85004900711399,0.628318530717959,1.43116998663535,1.0471975511966
1,1.85004900711399,0.715584993317675,1.50098315671512,1.09955742875643
1,1.85004900711399,0.802851455917392,1.55334303427495,1.13446401379631
1,1.85004900711399,0.855211333477221,1.58824961931484,1.1693705988362
1,1.83259571459405,0.925024503556995,1.64060949687467,1.18682389135614
1,1.8151424220741,0.977384381116825,1.67551608191456,1.20427718387609
1,1.78023583703422,1.02974425867665,1.71042266695444,1.22173047639603
1,1.76278254451427,1.08210413623648,1.72787595947439,1.22173047639603
1,1.72787595947439,1.13446401379631,1.74532925199433,1.22173047639603
1,1.6929693744345,1.1693705988362,1.74532925199433,1.22173047639603
1,1.64060949687467,1.20427718387609,1.74532925199433,1.20427718387609
1,1.60570291183478,1.20427718387609,1.74532925199433,1.18682389135614
1,1.55334303427495,1.22173047639603,1.74532925199433,1.1693705988362
1,1.51843644923507,1.23918376891597,1.72787595947439,1.15191730631626
1,1.46607657167524,1.23918376891597,1.71042266695444,1.11701072127637
1,1.41371669411541,1.22173047639603,1.67551608191456,1.09955742875643
1,1.36135681655558,1.22173047639603,1.65806278939461,1.06465084371654
1,1.30899693899575,1.20427718387609,1.62315620435473,1.0471975511966
1,1.25663706143592,1.18682389135614,1.58824961931484,1.01229096615671
1,1.20427718387609,1.1693705988362,1.55334303427495,0.994837673636768
1,1.1693705988362,1.13446401379631,1.51843644923507,0.959931088596881
1,1.11701072127637,1.13446401379631,1.46607657167524,0.942477796076938
1,1.06465084371654,1.08210413623648,1.41371669411541,0.925024503556995
1,1.01229096615671,1.0471975511966,1.37881010907552,0.890117918517108
1,0.977384381116825,1.02974425867665,1.34390352403563,0.872664625997165
1,0.925024503556995,0.994837673636768,1.2915436464758,0.855211333477221
1,0.890117918517108,0.977384381116825,1.23918376891597,0.837758040957278
1,0.855211333477221,0.942477796076938,1.20427718387609,0.837758040957278
1,0.820304748437335,0.925024503556995,1.15191730631626,0.820304748437335
1,0.785398163397448,0.907571211037051,1.09955742875643,0.820304748437335
1,0.750491578357562,0.872664625997165,1.08210413623648,0.820304748437335
1,0.715584993317675,0.855211333477221,1.02974425867665,0.820304748437335
1,0.698131700797732,0.837758040957278,0.994837673636768,0.837758040957278
1,0.680678408277788,0.837758040957278,0.959931088596881,0.837758040957278
1,0.645771823237902,0.820304748437335,0.925024503556995,0.855211333477221
1,0.645771823237902,0.820304748437335,0.890117918517108,0.855211333477221
1,0.628318530717959,0.820304748437335,0.855211333477221,0.872664625997165
1,0.628318530717959,0.820304748437335,0.837758040957278,0.890117918517108
1,0.610865238198015,0.820304748437335,0.802851455917392,0.907571211037051
1,0.610865238198015,0.837758040957278,0.785398163397448,0.925024503556995
1,0.628318530717959,0.837758040957278,0.767944870877505,0.925024503556995
1,0.628318530717959,0.855211333477221,0.750491578357562,0.942477796076938
1,0.628318530717959,0.872664625997165,0.733038285837618,0.959931088596881
1,0.645771823237902,0.872664625997165,0.733038285837618,0.977384381116825
1,0.663225115757845,0.890117918517108,0.715584993317675,0.994837673636768
1,0.680678408277788,0.907571211037051,0.715584993317675,0.994837673636768
1,0.698131700797732,0.925024503556995,0.715584993317675,1.01229096615671
1,0.715584993317675,0.942477796076938,0.733038285837618,1.01229096615671
1,0.733038285837618,0.959931088596881,0.733038285837618,1.02974425867665
1,0.767944870877505,0.959931088596881,0.750491578357562,1.02974425867665
1,0.785398163397448,0.977384381116825,0.750491578357562,1.0471975511966
1,0.802851455917392,0.994837673636768,0.767944870877505,1.0471975511966
1,0.837758040957278,0.994837673636768,0.785398163397448,1.0471975511966
1,0.855211333477221,1.01229096615671,0.802851455917392,1.0471975511966
1,0.890117918517108,1.02974425867665,0.820304748437335,1.0471975511966
1,0.907571211037051,1.02974425867665,0.837758040957278,1.02974425867665
1,0.942477796076938,1.0471975511966,0.855211333477221,1.02974425867665
1,0.959931088596881,1.0471975511966,0.872664625997165,1.02974425867665
1,0.994837673636768,1.0471975511966,0.890117918517108,1.02974425867665
1,1.01229096615671,1.0471975511966,0.907571211037051,1.01229096615671
1,1.02974425867665,1.02974425867665,0.925024503556995,1.01229096615671
1,1.06465084371654,1.02974425867665,0.942477796076938,1.01229096615671
1,1.08210413623648,1.02974425867665,0.959931088596881,0.994837673636768
1,1.09955742875643,1.01229096615671,0.977384381116825,0.994837673636768
1,1.11701072127637,1.01229096615671,1.01229096615671,0.977384381116825
1,1.13446401379631,0.994837673636768,1.01229096615671,0.977384381116825
1,1.15191730631626,0.994837673636768,1.02974425867665,0.977384381116825
1,1.1693705988362,0.994837673636768,1.0471975511966,0.959931088596881
1,1.18682389135614,0.977384381116825,1.06465084371654,0.959931088596881
1,1.20427718387609,0.977384381116825,1.08210413623648,0.959931088596881
1,1.20427718387609,0.977384381116825,1.09955742875643,0.959931088596881
1,1.22173047639603,0.977384381116825,1.09955742875643,0.977384381116825
1,1.22173047639603,0.977384381116825,1.11701072127637,0.977384381116825
1,1.23918376891597,0.977384381116825,1.13446401379631,0.977384381116825
1,1.23918376891597,0.994837673636768,1.13446401379631,0.994837673636768
1,1.22173047639603,0.994837673636768,1.13446401379631,0.994837673636768
1,1.22173047639603,0.994837673636768,1.13446401379631,0.994837673636768
1,1.22173047639603,0.994837673636768,1.13446401379631,0.994837673636768
1,1.20427718387609,0.994837673636768,1.13446401379631,1.01229096615671
1,1.20427718387609,0.994837673636768,1.13446401379631,1.01229096615671
1,1.18682389135614,1.01229096615671,1.13446401379631,1.01229096615671
1,1.1693705988362,1.01229096615671,1.11701072127637,1.01229096615671
1,1.1693705988362,1.01229096615671,1.11701072127637,1.01229096615671
1,1.15191730631626,1.01229096615671,1.09955742875643,1.01229096615671
1,1.13446401379631,1.01229096615671,1.09955742875643,0.994837673636768
1,1.11701072127637,1.01229096615671,1.08210413623648,0.994837673636768
1,1.09955742875643,0.994837673636768,1.08210413623648,0.994837673636768
1,1.08210413623648,0.994837673636768,1.06465084371654,0.994837673636768
1,1.06465084371654,0.994837673636768,1.0471975511966,0.994837673636768
1,1.0471975511966,0.994837673636768,1.0471975511966,0.994837673636768
1,1.02974425867665,0.994837673636768,1.02974425867665,0.977384381116825
1,1.01229096615671,0.994837673636768,1.01229096615671,0.977384381116825
1,0.994837673636768,0.994837673636768,0.994837673636768,0.977384381116825
1,0.977384381116825,0.994837673636768,0.994837673636768,0.977384381116825
1,0.959931088596881,0.994837673636768,0.977384381116825,0.977384381116825
1,0.942477796076938,0.994837673636768,0.977384381116825,0.977384381116825
1,0.925024503556995,0.994837673636768,0.959931088596881,0.977384381116825
1,0.925024503556995,0.994837673636768,0.959931088596881,0.977384381116825
1,0.907571211037051,0.994837673636768,0.942477796076938,0.977384381116825
1,0.890117918517108,0.994837673636768,0.925024503556995,0.994837673636768
1,0.890117918517108,0.994837673636768,0.925024503556995,0.994837673636768
1,0.872664625997165,0.994837673636768,0.925024503556995,0.994837673636768
1,0.872664625997165,0.994837673636768,0.907571211037051,0.994837673636768
1,0.855211333477221,0.994837673636768,0.907571211037051,1.01229096615671
1,0.855211333477221,0.994837673636768,0.907571211037051,1.01229096615671
1,0.855211333477221,0.994837673636768,0.907571211037051,1.01229096615671
1,0.855211333477221,0.994837673636768,0.907571211037051,1.02974425867665
1,0.855211333477221,0.994837673636768,0.907571211037051,1.02974425867665
1,0.855211333477221,0.994837673636768,0.907571211037051,1.02974425867665
1,0.855211333477221,0.994837673636768,0.907571211037051,1.02974425867665
1,0.855211333477221,0.994837673636768,0.925024503556995,1.02974425867665
1,0.872664625997165,0.994837673636768,0.925024503556995,1.01229096615671
1,0.872664625997165,0.994837673636768,0.925024503556995,1.01229096615671
1,0.872664625997165,0.994837673636768,0.942477796076938,1.01229096615671
1,0.890117918517108,0.994837673636768,0.942477796076938,0.994837673636768
1,0.890117918517108,0.994837673636768,0.959931088596881,0.994837673636768
1,0.907571211037051,0.994837673636768,0.959931088596881,0.994837673636768
1,0.925024503556995,0.994837673636768,0.977384381116825,0.994837673636768
1,0.925024503556995,0.994837673636768,0.977384381116825,0.977384381116825
1,0.942477796076938,0.994837673636768,0.994837673636768,0.977384381116825
1,0.959931088596881,0.994837673636768,1.01229096615671,0.977384381116825
1,0.977384381116825,0.994837673636768,1.01229096615671,0.977384381116825
1,0.977384381116825,0.994837673636768,1.02974425867665,0.977384381116825
1,0.994837673636768,0.994837673636768,1.02974425867665,0.977384381116825
1,1.01229096615671,0.994837673636768,1.0471975511966,0.977384381116825
1,1.02974425867665,0.994837673636768,1.0471975511966,0.977384381116825
1,1.02974425867665,0.994837673636768,1.06465084371654,0.994837673636768
1,1.0471975511966,1.01229096615671,1.06465084371654,0.994837673636768
1,1.06465084371654,1.01229096615671,1.06465084371654,0.994837673636768
1,1.06465084371654,1.01229096615671,1.08210413623648,0.994837673636768
1,1.08210413623648,1.01229096615671,1.08210413623648,1.01229096615671
1,1.08210413623648,1.01229096615671,1.08210413623648,1.01229096615671
1,1.09955742875643,1.01229096615671,1.08210413623648,1.01229096615671
1,1.09955742875643,1.01229096615671,1.08210413623648,1.02974425867665
1,1.09955742875643,1.01229096615671,1.06465084371654,1.02974425867665
1,1.09955742875643,0.994837673636768,1.06465084371654,1.02974425867665
1,1.09955742875643,0.994837673636768,1.06465084371654,1.02974425867665
1,1.09955742875643,0.994837673636768,1.06465084371654,1.01229096615671
1,1.09955742875643,0.994837673636768,1.0471975511966,1.01229096615671
1,1.09955742875643,0.994837673636768,1.0471975511966,1.01229096615671
1,1.08210413623648,0.977384381116825,1.02974425867665,1.01229096615671
1,1.08210413623648,0.977384381116825,1.02974425867665,0.994837673636768
1,1.06465084371654,0.977384381116825,1.01229096615671,0.994837673636768
1,1.06465084371654,0.994837673636768,1.01229096615671,0.994837673636768
1,1.06465084371654,0.994837673636768,0.994837673636768,0.994837673636768
1,1.0471975511966,0.994837673636768,0.994837673636768,0.994837673636768
1,1.02974425867665,0.994837673636768,0.977384381116825,0.977384381116825
1,1.02974425867665,0.994837673636768,0.977384381116825,0.977384381116825
1,1.01229096615671,0.994837673636768,0.959931088596881,0.977384381116825
1,1.01229096615671,1.01229096615671,0.959931088596881,0.977384381116825
1,0.994837673636768,1.01229096615671,0.959931088596881,0.977384381116825
1,0.977384381116825,1.01229096615671,0.942477796076938,0.977384381116825
1,0.977384381116825,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.02974425867665,0.942477796076938,0.994837673636768
1,0.942477796076938,1.02974425867665,0.942477796076938,0.994837673636768
1,0.942477796076938,1.01229096615671,0.942477796076938,0.994837673636768
1,0.942477796076938,1.01229096615671,0.942477796076938,0.994837673636768
1,0.942477796076938,1.01229096615671,0.942477796076938,1.01229096615671
1,0.925024503556995,1.01229096615671,0.942477796076938,1.01229096615671
1,0.942477796076938,1.01229096615671,0.959931088596881,1.01229096615671
1,0.942477796076938,0.994837673636768,0.959931088596881,1.02974425867665
1,0.942477796076938,0.994837673636768,0.959931088596881,1.02974425867665
1,0.942477796076938,0.994837673636768,0.977384381116825,1.02974425867665
1,0.942477796076938,0.994837673636768,0.977384381116825,1.02974425867665
1,0.959931088596881,0.994837673636768,0.977384381116825,1.02974425867665
1,0.959931088596881,0.977384381116825,0.994837673636768,1.01229096615671
1,0.959931088596881,0.977384381116825,0.994837673636768,1.01229096615671
1,0.977384381116825,0.977384381116825,1.01229096615671,1.01229096615671
1,0.977384381116825,0.977384381116825,1.01229096615671,1.01229096615671
1,0.994837673636768,0.994837673636768,1.02974425867665,0.994837673636768
1,0.994837673636768,0.994837673636768,1.02974425867665,0.994837673636768
1,0.994837673636768,0.994837673636768,1.02974425867665,0.994837673636768
1,1.01229096615671,0.994837673636768,1.0471975511966,0.977384381116825
1,1.01229096615671,0.994837673636768,1.0471975511966,0.977384381116825
1,1.02974425867665,1.01229096615671,1.06465084371654,0.977384381116825
1,1.02974425867665,1.01229096615671,1.06465084371654,0.977384381116825
1,1.02974425867665,1.01229096615671,1.06465084371654,0.977384381116825
1,1.0471975511966,1.01229096615671,1.06465084371654,0.977384381116825
1,1.0471975511966,1.01229096615671,1.06465084371654,0.977384381116825
1,1.0471975511966,1.01229096615671,1.06465084371654,0.977384381116825
1,1.0471975511966,1.01229096615671,1.06465084371654,0.994837673636768
1,1.0471975511966,1.01229096615671,1.06465084371654,0.994837673636768
1,1.0471975511966,1.01229096615671,1.06465084371654,0.994837673636768
1,1.0471975511966,1.01229096615671,1.06465084371654,0.994837673636768
1,1.0471975511966,0.994837673636768,1.0471975511966,1.01229096615671
1,1.0471975511966,0.994837673636768,1.0471975511966,1.01229096615671
1,1.02974425867665,0.994837673636768,1.0471975511966,1.01229096615671
1,1.02974425867665,0.994837673636768,1.02974425867665,1.02974425867665
1,1.02974425867665,0.994837673636768,1.02974425867665,1.02974425867665
1,1.02974425867665,0.977384381116825,1.01229096615671,1.02974425867665
1,1.01229096615671,0.977384381116825,1.01229096615671,1.02974425867665
1,1.01229096615671,0.977384381116825,1.01229096615671,1.02974425867665
1,0.994837673636768,0.977384381116825,0.994837673636768,1.01229096615671
1,0.994837673636768,0.994837673636768,0.994837673636768,1.01229096615671
1,0.994837673636768,0.994837673636768,0.977384381116825,1.01229096615671
1,0.977384381116825,0.994837673636768,0.977384381116825,0.994837673636768
1,0.977384381116825,0.994837673636768,0.959931088596881,0.994837673636768
1,0.977384381116825,0.994837673636768,0.959931088596881,0.994837673636768
1,0.977384381116825,1.01229096615671,0.959931088596881,0.994837673636768
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.959931088596881,1.01229096615671,0.942477796076938,0.977384381116825
1,0.977384381116825,0.994837673636768,0.942477796076938,0.977384381116825
1,0.977384381116825,0.994837673636768,0.942477796076938,0.994837673636768
1,0.977384381116825,0.994837673636768,0.959931088596881,0.994837673636768
1,0.977384381116825,0.994837673636768,0.959931088596881,0.994837673636768
1,0.977384381116825,0.994837673636768,0.959931088596881,0.994837673636768
1,0.994837673636768,0.994837673636768,0.959931088596881,1.01229096615671
1,0.994837673636768,0.977384381116825,0.977384381116825,1.01229096615671
1,0.994837673636768,0.977384381116825,0.977384381116825,1.01229096615671
1,1.01229096615671,0.977384381116825,0.994837673636768,1.02974425867665
1,1.01229096615671,0.994837673636768,0.994837673636768,1.02974425867665
1,1.01229096615671,0.994837673636768,1.01229096615671,1.02974425867665
1,1.02974425867665,0.994837673636768,1.01229096615671,1.02974425867665
1,1.02974425867665,0.994837673636768,1.02974425867665,1.02974425867665
1,1.02974425867665,0.994837673636768,1.02974425867665,1.01229096615671
1,1.02974425867665,0.994837673636768,1.02974425867665,1.01229096615671
1,1.02974425867665,0.994837673636768,1.0471975511966,1.01229096615671
1,1.02974425867665,1.01229096615671,1.0471975511966,0.994837673636768
1,1.02974425867665,1.01229096615671,1.06465084371654,0.994837673636768
1,1.02974425867665,1.01229096615671,1.06465084371654,0.994837673636768
1,1.02974425867665,1.02974425867665,1.06465084371654,0.994837673636768
1,1.01229096615671,1.02974425867665,1.06465084371654,0.977384381116825
1,1.01229096615671,1.02974425867665,1.06465084371654,0.977384381116825
1,1.01229096615671,1.02974425867665,1.06465084371654,0.977384381116825
1,1.01229096615671,1.02974425867665,1.06465084371654,0.977384381116825
1,0.994837673636768,1.01229096615671,1.0471975511966,0.977384381116825
1,0.994837673636768,1.01229096615671,1.0471975511966,0.977384381116825
1,0.994837673636768,1.01229096615671,1.0471975511966,0.977384381116825
1,0.994837673636768,1.01229096615671,1.02974425867665,0.977384381116825
1,0.994837673636768,1.01229096615671,1.02974425867665,0.994837673636768
1,0.977384381116825,0.994837673636768,1.02974425867665,0.994837673636768
1,0.977384381116825,0.994837673636768,1.01229096615671,0.994837673636768
1,0.977384381116825,0.994837673636768,1.01229096615671,0.994837673636768
1,0.977384381116825,0.977384381116825,0.994837673636768,1.01229096615671
1,0.977384381116825,0.977384381116825,0.994837673636768,1.01229096615671
1,0.977384381116825,0.977384381116825,0.994837673636768,1.01229096615671
1,0.994837673636768,0.977384381116825,0.977384381116825,1.02974425867665
1,0.994837673636768,0.977384381116825,0.977384381116825,1.02974425867665
1,0.994837673636768,0.994837673636768,0.959931088596881,1.02974425867665
1,0.994837673636768,0.994837673636768,0.959931088596881,1.02974425867665
1,0.994837673636768,0.994837673636768,0.959931088596881,1.01229096615671
1,1.01229096615671,0.994837673636768,0.959931088596881,1.01229096615671
1,1.01229096615671,0.994837673636768,0.942477796076938,1.01229096615671
1,1.01229096615671,0.994837673636768,0.942477796076938,1.01229096615671
1,1.01229096615671,1.01229096615671,0.942477796076938,0.994837673636768
1,1.01229096615671,1.01229096615671,0.942477796076938,0.994837673636768
1,1.01229096615671,1.01229096615671,0.942477796076938,0.994837673636768
1,1.01229096615671,1.01229096615671,0.942477796076938,0.994837673636768
1,1.01229096615671,1.01229096615671,0.942477796076938,0.994837673636768
1,1.01229096615671,1.01229096615671,0.942477796076938,0.977384381116825
1,1.01229096615671,1.01229096615671,0.942477796076938,0.977384381116825
1,1.01229096615671,0.994837673636768,0.959931088596881,0.977384381116825
1,1.01229096615671,0.994837673636768,0.959931088596881,0.977384381116825
1,1.01229096615671,0.994837673636768,0.959931088596881,0.977384381116825
1,1.01229096615671,0.994837673636768,0.977384381116825,0.977384381116825
1,1.01229096615671,0.994837673636768,0.977384381116825,0.977384381116825
1,1.01229096615671,0.994837673636768,0.977384381116825,0.977384381116825
1,1.01229096615671,0.977384381116825,0.994837673636768,0.994837673636768
1,1.01229096615671,0.977384381116825,0.994837673636768,0.994837673636768
1,1.01229096615671,0.977384381116825,1.01229096615671,0.994837673636768
1,1.01229096615671,0.994837673636768,1.01229096615671,0.994837673636768
1,1.01229096615671,0.994837673636768,1.01229096615671,1.01229096615671
1,1.01229096615671,0.994837673636768,1.02974425867665,1.01229096615671
1,1.01229096615671,0.994837673636768,1.02974425867665,1.01229096615671
1,1.01229096615671,0.994837673636768,1.02974425867665,1.02974425867665
1,1.01229096615671,0.994837673636768,1.0471975511966,1.02974425867665
1,1.01229096615671,0.994837673636768,1.0471975511966,1.02974425867665
1,1.01229096615671,1.01229096615671,1.0471975511966,1.02974425867665
1,1.01229096615671,1.01229096615671,1.06465084371654,1.02974425867665
1,1.01229096615671,1.01229096615671,1.06465084371654,1.01229096615671
1,1.01229096615671,1.01229096615671,1.06465084371654,1.01229096615671
1,1.01229096615671,1.01229096615671,1.0471975511966,1.01229096615671
1,1.01229096615671,1.01229096615671,1.0471975511966,1.01229096615671
1,1.01229096615671,1.01229096615671,1.0471975511966,0.994837673636768
1,1.01229096615671,1.01229096615671,1.0471975511966,0.994837673636768
1,1.01229096615671,1.01229096615671,1.0471975511966,0.994837673636768
1,1.01229096615671,1.01229096615671,1.02974425867665,0.977384381116825
1,1.01229096615671,0.994837673636768,1.02974425867665,0.977384381116825
1,1.01229096615671,0.994837673636768,1.02974425867665,0.977384381116825
1,1.01229096615671,0.994837673636768,1.01229096615671,0.977384381116825
1,1.01229096615671,0.994837673636768,1.01229096615671,0.977384381116825
1,1.01229096615671,0.994837673636768,0.994837673636768,0.977384381116825
1,1.01229096615671,0.994837673636768,0.994837673636768,0.977384381116825
1,1.01229096615671,0.994837673636768,0.994837673636768,0.977384381116825
1,1.01229096615671,0.977384381116825,0.977384381116825,0.994837673636768
1,1.01229096615671,0.977384381116825,0.977384381116825,0.994837673636768
1,1.01229096615671,0.977384381116825,0.959931088596881,0.994837673636768
1,1.01229096615671,0.994837673636768,0.959931088596881,0.994837673636768
1,1.01229096615671,0.994837673636768,0.959931088596881,1.01229096615671
1,1.01229096615671,0.994837673636768,0.959931088596881,1.01229096615671
1,1.01229096615671,0.994837673636768,0.959931088596881,1.01229096615671
1,1.01229096615671,0.994837673636768,0.942477796076938,1.02974425867665
1,1.01229096615671,0.994837673636768,0.942477796076938,1.02974425867665
1,1.01229096615671,0.994837673636768,0.942477796076938,1.02974425867665
1,1.01229096615671,1.01229096615671,0.942477796076938,1.02974425867665
1,1.01229096615671,1.01229096615671,0.942477796076938,1.02974425867665
